transaction_id,account_id,amount,transaction_type,date
1414,121,-434.36,withdrawal,2025-10-01 09:36:26.099398
1415,181,603.06,payment,2026-04-23 09:36:26.099485
1416,41,814.65,transfer,2025-10-11 09:36:26.099569
1417,214,-1925.82,withdrawal,2025-06-21 09:36:26.099604
1418,186,1279.98,transfer,2026-03-29 09:36:26.099625
1419,57,-1053.07,withdrawal,2025-10-30 09:36:26.099642
1420,216,996.83,withdrawal,2025-11-01 09:36:26.099657
1421,202,-1812.52,transfer,2026-03-09 09:36:26.099673
1422,110,-1973.79,payment,2025-07-05 09:36:26.099687
1423,294,1294.43,payment,2025-08-07 09:36:26.099702
1424,110,1743.25,transfer,2026-02-17 09:36:26.099716
1425,70,-255.48,payment,2025-12-19 09:36:26.099730
1426,89,363.86,payment,2026-02-20 09:36:26.099749
1427,167,-1346.61,withdrawal,2025-12-05 09:36:26.099761
1428,135,-631.24,transfer,2026-01-07 09:36:26.099774
1429,42,1435.53,payment,2026-05-21 09:36:26.099786
1430,256,824.03,withdrawal,2026-01-12 09:36:26.099799
1431,60,831.77,withdrawal,2026-01-28 09:36:26.099813
1432,135,597.67,withdrawal,2026-01-19 09:36:26.099825
1433,224,1518.14,transfer,2025-06-23 09:36:26.099838
1434,214,-798.9,withdrawal,2026-05-01 09:36:26.099851
1435,180,-1681.63,withdrawal,2025-11-02 09:36:26.099864
1436,110,-1072.38,transfer,2025-09-09 09:36:26.099877
1437,247,953.42,transfer,2025-12-09 09:36:26.099889
1438,15,1489.83,payment,2026-03-28 09:36:26.099902
1439,178,-1149.35,transfer,2026-04-27 09:36:26.099920
1440,70,1279.24,withdrawal,2025-12-06 09:36:26.099936
1441,152,630.47,transfer,2025-10-06 09:36:26.099951
1442,71,483.26,withdrawal,2025-09-15 09:36:26.099967
1443,52,-474.14,withdrawal,2026-04-18 09:36:26.099982
1444,246,282.88,transfer,2026-02-17 09:36:26.099998
1445,248,-97.58,transfer,2026-04-23 09:36:26.100014
1446,9,-1031.3,transfer,2025-08-19 09:36:26.100030
1447,73,195.86,withdrawal,2026-02-17 09:36:26.100046
1448,247,-1113.23,payment,2025-12-02 09:36:26.100062
1449,241,-776.83,payment,2025-07-25 09:36:26.100078
1450,15,903.09,withdrawal,2025-08-15 09:36:26.100094
1451,275,-770.02,transfer,2025-11-17 09:36:26.100109
1452,61,64.74,payment,2026-03-31 09:36:26.100125
1453,17,1914.36,payment,2026-01-24 09:36:26.100143
1454,52,1740.7,transfer,2025-09-07 09:36:26.100156
1455,296,-1956.34,withdrawal,2025-09-29 09:36:26.100169
1456,266,185.03,payment,2026-01-13 09:36:26.100183
1457,236,1057.02,withdrawal,2025-12-10 09:36:26.100197
1458,132,815.58,withdrawal,2026-03-24 09:36:26.100210
1459,177,105.51,transfer,2026-05-07 09:36:26.100224
1460,112,-1037.58,payment,2026-02-13 09:36:26.100237
1461,255,-1892.92,transfer,2025-07-24 09:36:26.100250
1462,102,-915.74,payment,2026-04-30 09:36:26.100263
1463,56,-1110.32,payment,2025-07-09 09:36:26.100276
1464,135,148.28,transfer,2025-08-12 09:36:26.100288
1465,37,-1260.7,withdrawal,2025-08-08 09:36:26.100301
1466,245,-1405.9,payment,2025-06-13 09:36:26.100313
1467,109,331.93,withdrawal,2026-04-19 09:36:26.100326
1468,204,574.08,transfer,2025-06-12 09:36:26.100338
1469,205,668.31,payment,2026-01-03 09:36:26.100355
1470,249,940.86,transfer,2026-02-19 09:36:26.100368
1471,19,1478.14,transfer,2026-04-12 09:36:26.100381
1472,53,1100.74,transfer,2026-02-25 09:36:26.100394
1473,139,-392.76,transfer,2025-12-15 09:36:26.100406
1474,206,1239.94,withdrawal,2025-09-04 09:36:26.100419
1475,93,-1105.76,transfer,2025-06-15 09:36:26.100432
1476,262,56.52,payment,2025-09-01 09:36:26.100444
1477,47,519.31,payment,2025-09-22 09:36:26.100457
1478,221,-956.5,transfer,2025-11-23 09:36:26.100470
1479,165,74.63,withdrawal,2026-04-16 09:36:26.100482
1480,83,-468.56,payment,2025-07-19 09:36:26.100494
1481,85,705.56,withdrawal,2026-03-03 09:36:26.100507
1482,182,785.87,transfer,2026-05-14 09:36:26.100523
1483,160,-1868.81,payment,2025-06-05 09:36:26.100535
1484,221,-1967.6,withdrawal,2026-01-11 09:36:26.100548
1485,126,1085.98,payment,2025-09-15 09:36:26.100561
1486,266,1284.63,withdrawal,2026-04-12 09:36:26.100574
1487,189,-951.04,transfer,2025-10-12 09:36:26.100587
1488,271,-130.96,transfer,2025-08-05 09:36:26.100599
1489,256,-1615.49,payment,2026-02-06 09:36:26.100612
1490,294,-960.97,payment,2025-08-18 09:36:26.100624
1491,176,-1161.05,withdrawal,2025-06-16 09:36:26.100637
1492,134,-370.54,transfer,2026-02-04 09:36:26.100650
1493,109,-126.75,payment,2026-02-23 09:36:26.100663
1494,167,-1165.63,transfer,2026-04-24 09:36:26.100676
1495,200,-1875.4,payment,2026-04-13 09:36:26.100689
1496,75,1284.95,payment,2025-09-02 09:36:26.100702
1497,66,-1338.64,payment,2025-07-09 09:36:26.100714
1498,179,-1639.16,payment,2026-05-02 09:36:26.100727
1499,258,704.16,withdrawal,2026-02-28 09:36:26.100740
1500,16,956.74,withdrawal,2025-09-19 09:36:26.100753
1501,252,1017.47,withdrawal,2025-07-28 09:36:26.100774
1502,26,1267.62,transfer,2026-05-20 09:36:26.100787
1503,111,816.42,transfer,2026-01-16 09:36:26.100800
1504,297,-1515.29,withdrawal,2025-12-17 09:36:26.100813
1505,210,-1950.22,withdrawal,2026-02-12 09:36:26.100825
1506,56,206.3,payment,2025-07-20 09:36:26.100839
1507,51,-1687.97,payment,2025-09-20 09:36:26.100851
1508,296,1113.41,withdrawal,2026-03-30 09:36:26.100864
1509,162,1680.48,payment,2025-09-15 09:36:26.100876
1510,243,289.57,withdrawal,2025-10-25 09:36:26.100889
1511,208,1958.76,payment,2025-12-08 09:36:26.100901
1512,93,-277.43,withdrawal,2025-07-31 09:36:26.100913
1513,116,-635.94,withdrawal,2025-11-23 09:36:26.100926
1514,49,1851.34,withdrawal,2026-02-07 09:36:26.100938
1515,286,125.12,payment,2025-12-23 09:36:26.100951
1516,51,-723.11,payment,2025-07-24 09:36:26.100964
1517,73,1110.71,withdrawal,2025-10-12 09:36:26.100977
1518,227,-1643.46,transfer,2025-10-20 09:36:26.100990
1519,95,-213.67,transfer,2025-12-04 09:36:26.101003
1520,265,-265.5,payment,2025-12-19 09:36:26.101015
1521,209,238.24,transfer,2025-09-11 09:36:26.101029
1522,259,1961.65,payment,2026-02-12 09:36:26.101043
1523,111,442.86,withdrawal,2025-07-18 09:36:26.101056
1524,250,963.11,withdrawal,2026-01-04 09:36:26.101068
1525,208,-690.87,withdrawal,2025-07-10 09:36:26.101081
1526,75,312.56,payment,2026-01-28 09:36:26.101094
1527,102,353.37,withdrawal,2026-01-01 09:36:26.101108
1528,270,-1236.54,transfer,2026-02-02 09:36:26.101121
1529,155,1701.5,payment,2026-03-26 09:36:26.101133
1530,61,664.89,withdrawal,2026-01-26 09:36:26.101145
1531,299,-220.41,payment,2026-05-13 09:36:26.101158
1532,270,-1315.58,transfer,2026-04-03 09:36:26.101171
1533,249,116.26,withdrawal,2025-06-28 09:36:26.101184
1534,281,1006.44,payment,2025-12-14 09:36:26.101197
1535,1,1094.37,transfer,2026-05-22 09:36:26.101210
1536,130,196.35,transfer,2026-04-22 09:36:26.101223
1537,206,133.75,transfer,2025-06-20 09:36:26.101235
1538,109,1432.04,withdrawal,2025-06-20 09:36:26.101248
1539,42,1659.33,payment,2026-02-20 09:36:26.101260
1540,295,396.0,withdrawal,2025-10-01 09:36:26.101274
1541,283,479.56,transfer,2025-12-21 09:36:26.101286
1542,29,831.32,payment,2025-09-29 09:36:26.101300
1543,207,-956.77,payment,2026-01-15 09:36:26.101312
1544,168,348.69,transfer,2025-06-28 09:36:26.101325
1545,44,709.01,withdrawal,2025-07-13 09:36:26.101338
1546,89,1572.77,withdrawal,2025-11-24 09:36:26.101350
1547,16,-1289.39,payment,2025-11-13 09:36:26.101363
1548,148,-1859.69,withdrawal,2025-11-02 09:36:26.101375
1549,121,11.53,payment,2025-08-22 09:36:26.101388
1550,123,1542.12,withdrawal,2026-05-13 09:36:26.101400
1551,207,1260.86,withdrawal,2025-08-03 09:36:26.101413
1552,123,-1513.82,transfer,2025-07-21 09:36:26.101425
1553,22,782.28,withdrawal,2025-06-12 09:36:26.101438
1554,206,-1296.24,transfer,2025-11-08 09:36:26.101450
1555,27,416.33,payment,2025-11-11 09:36:26.101462
1556,228,294.39,transfer,2025-10-16 09:36:26.101475
1557,203,-1100.14,withdrawal,2025-07-01 09:36:26.101488
1558,199,-265.44,withdrawal,2025-11-21 09:36:26.101501
1559,132,85.58,withdrawal,2025-09-24 09:36:26.101516
1560,248,157.63,transfer,2026-04-21 09:36:26.101528
1561,241,-1865.69,transfer,2025-08-11 09:36:26.101541
1562,180,1747.06,withdrawal,2026-02-21 09:36:26.101553
1563,159,1153.06,transfer,2025-09-10 09:36:26.101566
1564,238,-1794.91,transfer,2025-07-25 09:36:26.101578
1565,84,-842.44,transfer,2026-05-05 09:36:26.101591
1566,68,1102.92,transfer,2025-10-26 09:36:26.101603
1567,215,1996.04,transfer,2025-07-07 09:36:26.101616
1568,112,1943.48,transfer,2025-06-18 09:36:26.101629
1569,139,-1845.95,payment,2025-07-07 09:36:26.101641
1570,166,1350.09,payment,2025-08-17 09:36:26.101654
1571,67,1974.52,payment,2026-04-08 09:36:26.101668
1572,27,-932.56,transfer,2025-10-11 09:36:26.101680
1573,29,-323.78,withdrawal,2026-04-28 09:36:26.101692
1574,115,1132.12,payment,2025-07-27 09:36:26.101705
1575,104,-367.58,transfer,2025-08-16 09:36:26.101718
1576,19,1887.18,withdrawal,2025-09-10 09:36:26.101731
1577,280,-899.57,payment,2025-10-12 09:36:26.101743
1578,174,676.61,payment,2025-10-28 09:36:26.101755
1579,66,690.02,withdrawal,2025-06-02 09:36:26.101767
1580,284,-885.08,withdrawal,2025-09-24 09:36:26.101780
1581,280,-1663.09,withdrawal,2026-02-09 09:36:26.101792
1582,179,-982.24,transfer,2025-08-04 09:36:26.101805
1583,211,1259.8,transfer,2025-06-23 09:36:26.101817
1584,87,-233.29,withdrawal,2025-11-18 09:36:26.101830
1585,261,1359.88,withdrawal,2026-01-16 09:36:26.101843
1586,124,1611.68,payment,2025-11-01 09:36:26.101859
1587,61,-1402.2,payment,2025-07-16 09:36:26.101872
1588,162,-755.03,transfer,2025-07-28 09:36:26.101884
1589,258,-187.06,payment,2026-03-27 09:36:26.101897
1590,181,-849.78,payment,2025-09-29 09:36:26.101910
1591,71,497.74,payment,2025-10-23 09:36:26.101922
1592,135,-1770.43,payment,2025-10-08 09:36:26.101935
1593,225,-831.42,withdrawal,2025-09-06 09:36:26.101947
1594,109,-244.31,withdrawal,2026-05-22 09:36:26.101959
1595,143,-1191.38,transfer,2025-06-08 09:36:26.101972
1596,35,909.36,transfer,2025-05-22 09:36:26.101985
1597,186,-540.97,withdrawal,2026-03-26 09:36:26.101997
1598,268,-376.16,transfer,2025-06-06 09:36:26.102010
1599,177,557.99,transfer,2025-12-10 09:36:26.102022
1600,231,411.56,withdrawal,2025-06-11 09:36:26.102035
1601,278,-1013.27,payment,2025-10-17 09:36:26.102048
1602,133,1743.41,payment,2025-12-19 09:36:26.102061
1603,283,48.7,payment,2025-05-24 09:36:26.102073
1604,26,185.68,transfer,2026-01-08 09:36:26.102086
1605,130,-1902.66,withdrawal,2025-10-07 09:36:26.102098
1606,36,1790.24,transfer,2026-04-26 09:36:26.102111
1607,43,1700.84,payment,2025-08-27 09:36:26.102124
1608,208,-343.08,payment,2025-07-30 09:36:26.102137
1609,124,1905.48,withdrawal,2026-02-22 09:36:26.102149
1610,168,-1050.88,payment,2026-02-17 09:36:26.102162
1611,288,1905.27,transfer,2026-05-20 09:36:26.102175
1612,268,1400.96,transfer,2025-07-14 09:36:26.102188
1613,278,-1871.79,withdrawal,2025-11-25 09:36:26.102200
1614,36,-232.94,transfer,2026-04-24 09:36:26.102213
1615,281,-436.8,transfer,2026-03-29 09:36:26.102226
1616,295,1229.1,withdrawal,2025-06-04 09:36:26.102238
1617,274,-1027.32,payment,2025-07-25 09:36:26.102251
1618,77,-1346.48,payment,2026-03-24 09:36:26.102264
1619,184,-922.88,withdrawal,2025-08-16 09:36:26.102277
1620,154,1909.95,payment,2026-04-14 09:36:26.102289
1621,239,-623.79,transfer,2025-05-27 09:36:26.102302
1622,109,-821.8,payment,2026-02-22 09:36:26.102315
1623,242,1797.34,transfer,2025-10-04 09:36:26.102327
1624,76,-718.36,payment,2026-04-10 09:36:26.102340
1625,92,-1268.24,payment,2026-02-04 09:36:26.102353
1626,195,-1468.81,withdrawal,2026-05-19 09:36:26.102365
1627,104,-732.02,withdrawal,2025-07-21 09:36:26.102378
1628,91,-1368.1,withdrawal,2025-06-02 09:36:26.102391
1629,103,750.43,transfer,2026-02-28 09:36:26.102403
1630,89,-485.53,transfer,2025-06-10 09:36:26.102416
1631,194,-1636.06,payment,2025-08-16 09:36:26.102428
1632,210,856.79,payment,2026-05-03 09:36:26.102441
1633,176,-916.34,payment,2026-01-13 09:36:26.102454
1634,256,867.07,transfer,2025-07-06 09:36:26.102466
1635,205,-1081.8,withdrawal,2025-10-03 09:36:26.102479
1636,177,-169.9,payment,2026-05-01 09:36:26.102492
1637,263,867.3,withdrawal,2025-12-25 09:36:26.102506
1638,291,-950.64,transfer,2026-02-10 09:36:26.102519
1639,174,-1120.94,withdrawal,2026-04-24 09:36:26.102532
1640,166,1002.18,transfer,2025-05-26 09:36:26.102545
1641,137,1854.22,withdrawal,2026-02-13 09:36:26.102558
1642,67,-94.24,transfer,2025-11-11 09:36:26.102571
1643,210,-1973.99,transfer,2025-11-07 09:36:26.102585
1644,268,1403.98,payment,2025-09-13 09:36:26.102600
1645,67,888.83,transfer,2025-10-17 09:36:26.102613
1646,298,-508.53,transfer,2025-07-11 09:36:26.102626
1647,127,-457.05,transfer,2025-05-23 09:36:26.102639
1648,163,-1647.16,payment,2025-08-13 09:36:26.102651
1649,15,40.69,payment,2026-02-08 09:36:26.102664
1650,44,-475.66,withdrawal,2025-12-23 09:36:26.102678
1651,37,34.32,payment,2025-08-05 09:36:26.102690
1652,116,1479.14,transfer,2026-04-04 09:36:26.102703
1653,92,1417.17,payment,2026-05-04 09:36:26.102715
1654,238,-1760.41,payment,2026-03-22 09:36:26.102728
1655,232,-826.65,transfer,2026-04-02 09:36:26.102740
1656,201,-351.46,withdrawal,2026-02-15 09:36:26.102753
1657,156,936.82,payment,2026-01-17 09:36:26.102766
1658,13,-1805.5,withdrawal,2026-03-19 09:36:26.102779
1659,212,-376.66,payment,2026-04-26 09:36:26.102791
1660,264,-1345.27,withdrawal,2025-12-22 09:36:26.102804
1661,184,682.43,transfer,2025-07-09 09:36:26.102816
1662,294,-1345.12,transfer,2025-08-07 09:36:26.102829
1663,198,-151.73,transfer,2026-02-24 09:36:26.102842
1664,300,1345.63,withdrawal,2025-09-19 09:36:26.102854
1665,241,776.5,transfer,2025-10-05 09:36:26.102868
1666,261,1297.75,transfer,2025-06-10 09:36:26.102880
1667,230,-256.38,withdrawal,2025-08-20 09:36:26.102893
1668,190,-374.48,withdrawal,2025-09-09 09:36:26.102905
1669,107,1634.55,payment,2026-05-21 09:36:26.102918
1670,190,-1940.44,withdrawal,2026-05-22 09:36:26.102931
1671,161,1720.41,withdrawal,2025-07-19 09:36:26.102943
1672,195,1987.31,payment,2025-10-14 09:36:26.102958
1673,113,797.15,transfer,2026-01-27 09:36:26.102970
1674,256,363.22,transfer,2026-02-05 09:36:26.102983
1675,187,-569.38,withdrawal,2025-09-16 09:36:26.102996
1676,83,263.43,payment,2025-12-07 09:36:26.103010
1677,78,1745.69,transfer,2025-12-27 09:36:26.103022
1678,21,1442.08,withdrawal,2026-02-03 09:36:26.103035
1679,287,205.92,transfer,2025-06-13 09:36:26.103047
1680,184,-1392.51,withdrawal,2025-08-15 09:36:26.103060
1681,297,1306.6,withdrawal,2025-08-09 09:36:26.103073
1682,189,-1303.65,payment,2025-07-29 09:36:26.103085
1683,47,-1010.41,withdrawal,2026-03-23 09:36:26.103098
1684,35,-1199.45,withdrawal,2025-10-17 09:36:26.103111
1685,20,1470.49,withdrawal,2025-11-21 09:36:26.103123
1686,59,492.93,transfer,2025-09-19 09:36:26.103136
1687,133,-1921.19,transfer,2026-03-23 09:36:26.103149
1688,207,-27.16,withdrawal,2025-10-21 09:36:26.103161
1689,223,495.59,withdrawal,2025-12-15 09:36:26.103175
1690,200,863.94,withdrawal,2025-07-27 09:36:26.103187
1691,98,-230.25,transfer,2025-10-15 09:36:26.103200
1692,100,-147.8,payment,2025-11-23 09:36:26.103213
1693,84,-1622.28,withdrawal,2026-04-02 09:36:26.103226
1694,2,1730.19,payment,2026-01-28 09:36:26.103238
1695,257,785.17,transfer,2026-03-07 09:36:26.103251
1696,86,1229.13,withdrawal,2025-07-11 09:36:26.103264
1697,54,-322.18,transfer,2025-05-28 09:36:26.103276
1698,271,-1417.88,transfer,2025-10-31 09:36:26.103289
1699,110,-117.93,payment,2025-05-28 09:36:26.103301
1700,270,112.08,withdrawal,2025-08-06 09:36:26.103315
1701,288,-29.07,transfer,2026-03-21 09:36:26.103327
1702,36,1357.75,payment,2026-03-05 09:36:26.103340
1703,262,603.14,transfer,2025-05-30 09:36:26.103354
1704,275,-518.65,payment,2025-08-21 09:36:26.103367
1705,274,-99.61,transfer,2025-10-10 09:36:26.103380
1706,187,746.11,withdrawal,2025-11-08 09:36:26.103393
1707,62,1636.3,withdrawal,2025-11-03 09:36:26.103406
1708,245,1756.56,transfer,2025-06-18 09:36:26.103419
1709,73,-1196.62,withdrawal,2025-05-23 09:36:26.103432
1710,55,1988.01,transfer,2025-06-27 09:36:26.103444
1711,6,-1039.03,withdrawal,2025-09-08 09:36:26.103457
1712,107,-378.2,payment,2026-01-02 09:36:26.103470
1713,237,216.06,withdrawal,2025-06-26 09:36:26.103483
1714,248,1579.11,payment,2025-09-14 09:36:26.103497
1715,109,-1979.68,transfer,2026-04-07 09:36:26.103512
1716,108,-1176.87,transfer,2025-10-09 09:36:26.103524
1717,116,-147.78,transfer,2025-12-24 09:36:26.103537
1718,172,951.78,payment,2025-09-14 09:36:26.103549
1719,183,-335.0,payment,2025-10-05 09:36:26.103562
1720,49,-355.12,payment,2025-08-24 09:36:26.103574
1721,121,1242.03,payment,2026-03-16 09:36:26.103587
1722,290,-1567.21,payment,2025-09-20 09:36:26.103599
1723,5,-1099.77,withdrawal,2025-06-02 09:36:26.103611
1724,262,297.64,transfer,2026-01-28 09:36:26.103624
1725,35,1728.62,transfer,2025-06-13 09:36:26.103637
1726,292,1414.88,withdrawal,2026-02-25 09:36:26.103650
1727,23,1931.72,transfer,2025-07-24 09:36:26.103663
1728,214,-473.45,payment,2025-12-12 09:36:26.103676
1729,9,1356.28,withdrawal,2025-11-06 09:36:26.103689
1730,124,-1010.81,transfer,2025-10-13 09:36:26.103701
1731,68,1720.61,payment,2026-01-21 09:36:26.103714
1732,158,-1424.09,transfer,2026-01-25 09:36:26.103727
1733,186,-1683.41,transfer,2026-04-27 09:36:26.103740
1734,12,-1399.12,withdrawal,2025-10-29 09:36:26.103753
1735,168,-1553.28,withdrawal,2026-05-02 09:36:26.103766
1736,95,1291.19,withdrawal,2025-10-04 09:36:26.103779
1737,294,-607.93,withdrawal,2025-06-20 09:36:26.103798
1738,288,-1622.21,payment,2026-03-17 09:36:26.103811
1739,244,1794.68,payment,2025-09-04 09:36:26.103826
1740,290,-467.8,transfer,2026-03-18 09:36:26.103838
1741,259,1272.84,transfer,2025-07-01 09:36:26.103852
1742,164,224.79,withdrawal,2026-03-29 09:36:26.103865
1743,267,1908.83,payment,2025-12-26 09:36:26.103877
1744,134,423.5,payment,2025-07-03 09:36:26.103890
1745,122,652.93,payment,2026-02-03 09:36:26.103903
1746,191,-489.4,payment,2026-04-19 09:36:26.103916
1747,284,-615.61,payment,2025-07-01 09:36:26.103929
1748,112,975.21,withdrawal,2025-10-04 09:36:26.103941
1749,291,-903.47,transfer,2026-04-19 09:36:26.103954
1750,270,1843.55,transfer,2025-08-19 09:36:26.103967
1751,121,246.31,transfer,2026-04-17 09:36:26.103979
1752,179,-819.48,withdrawal,2025-12-06 09:36:26.103992
1753,129,1811.07,withdrawal,2025-08-26 09:36:26.104005
1754,229,-1882.45,payment,2026-02-16 09:36:26.104018
1755,262,-147.01,transfer,2025-11-06 09:36:26.104030
1756,143,383.72,transfer,2026-04-23 09:36:26.104043
1757,273,820.46,payment,2026-01-09 09:36:26.104056
1758,127,-1250.84,withdrawal,2025-06-17 09:36:26.104069
1759,52,1402.34,payment,2025-06-09 09:36:26.104081
1760,83,-273.82,transfer,2025-07-25 09:36:26.104094
1761,13,-1143.4,withdrawal,2026-02-28 09:36:26.104106
1762,264,-1105.37,transfer,2025-09-09 09:36:26.104120
1763,218,1491.61,transfer,2026-03-08 09:36:26.104132
1764,275,218.44,payment,2026-04-18 09:36:26.104145
1765,187,-1253.52,withdrawal,2026-01-27 09:36:26.104157
1766,113,-1288.65,withdrawal,2025-11-21 09:36:26.104170
1767,159,-89.39,withdrawal,2026-01-06 09:36:26.104182
1768,244,-626.59,transfer,2026-01-30 09:36:26.104196
1769,49,-1892.41,payment,2026-03-06 09:36:26.104209
1770,163,1994.26,withdrawal,2025-10-09 09:36:26.104221
1771,128,586.16,payment,2026-04-18 09:36:26.104235
1772,260,511.38,withdrawal,2026-02-17 09:36:26.104247
1773,80,998.09,transfer,2025-08-25 09:36:26.104260
1774,123,1640.45,transfer,2026-04-16 09:36:26.104272
1775,163,103.06,withdrawal,2026-03-02 09:36:26.104284
1776,90,749.44,payment,2025-10-05 09:36:26.104297
1777,188,176.8,transfer,2025-07-22 09:36:26.104310
1778,33,-1281.8,withdrawal,2025-08-19 09:36:26.104323
1779,244,798.9,withdrawal,2026-03-31 09:36:26.104335
1780,32,-50.64,withdrawal,2025-09-11 09:36:26.104348
1781,14,1836.53,transfer,2026-01-20 09:36:26.104361
1782,94,-452.39,withdrawal,2025-10-02 09:36:26.104373
1783,286,182.52,transfer,2025-12-29 09:36:26.104386
1784,167,892.04,payment,2026-05-09 09:36:26.104399
1785,64,342.85,payment,2026-02-25 09:36:26.104411
1786,287,-699.77,withdrawal,2026-02-09 09:36:26.104423
1787,122,1453.58,payment,2025-10-10 09:36:26.104436
1788,104,934.32,transfer,2025-10-30 09:36:26.104448
1789,251,-1728.05,withdrawal,2025-08-15 09:36:26.104460
1790,51,407.3,payment,2025-09-22 09:36:26.104474
1791,215,-1872.11,transfer,2025-10-11 09:36:26.104486
1792,16,-28.79,payment,2026-01-11 09:36:26.104501
1793,6,145.47,payment,2025-08-15 09:36:26.104514
1794,5,1233.84,withdrawal,2026-02-18 09:36:26.104527
1795,86,-541.21,payment,2025-12-26 09:36:26.104540
1796,205,1892.79,transfer,2026-01-22 09:36:26.104553
1797,41,1793.42,withdrawal,2026-05-15 09:36:26.104565
1798,84,43.67,transfer,2025-08-29 09:36:26.104577
1799,241,-1362.89,withdrawal,2025-08-14 09:36:26.104590
1800,112,-388.74,transfer,2026-02-06 09:36:26.104602
1801,143,794.29,transfer,2025-06-12 09:36:26.104615
1802,78,-1185.0,transfer,2026-04-27 09:36:26.104628
1803,27,1300.9,withdrawal,2026-02-05 09:36:26.104641
1804,157,-1163.42,transfer,2026-04-22 09:36:26.104654
1805,292,987.26,payment,2026-04-02 09:36:26.104667
1806,17,-761.68,transfer,2025-08-12 09:36:26.104679
1807,4,-1497.19,transfer,2025-11-16 09:36:26.104691
1808,80,-365.9,withdrawal,2026-04-28 09:36:26.104704
1809,93,-903.34,transfer,2025-06-29 09:36:26.104717
1810,208,1186.5,withdrawal,2025-10-05 09:36:26.104729
1811,188,-1628.68,transfer,2025-06-06 09:36:26.104742
1812,253,457.82,withdrawal,2025-08-28 09:36:26.104755
1813,234,1335.69,transfer,2026-03-12 09:36:26.104768
1814,246,101.46,payment,2025-11-27 09:36:26.104781
1815,129,-988.58,withdrawal,2026-04-27 09:36:26.104793
1816,208,-1916.52,withdrawal,2026-01-21 09:36:26.104806
1817,259,-1804.67,payment,2025-10-03 09:36:26.104818
1818,53,-1029.23,payment,2025-10-16 09:36:26.104832
1819,125,1054.39,transfer,2025-08-12 09:36:26.104844
1820,141,1422.38,payment,2025-11-30 09:36:26.104857
1821,107,-684.5,payment,2026-02-07 09:36:26.104870
1822,168,-919.35,transfer,2025-07-13 09:36:26.104883
1823,46,759.36,withdrawal,2025-05-28 09:36:26.104896
1824,168,376.47,transfer,2025-09-07 09:36:26.104908
1825,224,-460.87,payment,2026-01-31 09:36:26.104921
1826,289,1978.72,transfer,2026-02-02 09:36:26.104934
1827,218,-835.37,transfer,2026-03-06 09:36:26.104946
1828,38,-333.02,payment,2025-08-22 09:36:26.104959
1829,35,1445.84,payment,2025-08-22 09:36:26.104972
1830,197,664.61,transfer,2026-04-15 09:36:26.104985
1831,269,1538.96,transfer,2026-01-13 09:36:26.104997
1832,198,-415.97,withdrawal,2025-09-24 09:36:26.105009
1833,288,749.23,transfer,2025-12-08 09:36:26.105022
1834,14,-1790.5,payment,2026-04-01 09:36:26.105036
1835,85,695.25,payment,2025-07-13 09:36:26.105049
1836,41,-478.33,withdrawal,2025-08-12 09:36:26.105061
1837,117,-1695.34,withdrawal,2026-04-05 09:36:26.105075
1838,126,1109.9,withdrawal,2026-02-20 09:36:26.105087
1839,235,-1778.57,transfer,2025-12-11 09:36:26.105099
1840,162,1590.68,withdrawal,2025-08-19 09:36:26.105112
1841,89,-823.47,payment,2026-04-04 09:36:26.105125
1842,28,1811.39,payment,2025-08-24 09:36:26.105138
1843,228,1394.39,payment,2025-07-03 09:36:26.105150
1844,210,1062.44,transfer,2025-07-26 09:36:26.105163
1845,234,1631.75,withdrawal,2025-05-28 09:36:26.105175
1846,257,1062.45,payment,2025-06-30 09:36:26.105188
1847,152,1105.54,transfer,2025-09-04 09:36:26.105202
1848,280,-1304.02,withdrawal,2025-12-26 09:36:26.105215
1849,77,1863.16,withdrawal,2025-09-05 09:36:26.105227
1850,192,1045.84,withdrawal,2025-06-13 09:36:26.105240
1851,5,1431.53,payment,2026-03-30 09:36:26.105252
1852,259,-250.23,payment,2025-09-28 09:36:26.105266
1853,110,580.27,transfer,2026-01-31 09:36:26.105279
1854,20,-1814.08,payment,2025-10-22 09:36:26.105292
1855,266,-580.67,withdrawal,2026-01-16 09:36:26.105304
1856,23,1369.54,payment,2025-07-03 09:36:26.105317
1857,263,-1246.54,payment,2025-07-25 09:36:26.105329
1858,126,283.7,payment,2026-05-20 09:36:26.105342
1859,26,1775.86,transfer,2025-10-25 09:36:26.105355
1860,162,-491.6,payment,2026-02-25 09:36:26.105368
1861,260,672.45,transfer,2026-04-20 09:36:26.105380
1862,176,-1256.53,payment,2025-12-21 09:36:26.105393
1863,31,-865.96,transfer,2025-12-17 09:36:26.105406
1864,276,16.05,transfer,2025-06-09 09:36:26.105418
1865,168,1446.46,withdrawal,2026-05-16 09:36:26.105431
1866,161,-1606.83,withdrawal,2026-03-21 09:36:26.105444
1867,262,-1984.31,payment,2025-07-12 09:36:26.105456
1868,105,280.27,transfer,2026-01-25 09:36:26.105470
1869,52,-791.14,transfer,2026-04-22 09:36:26.105482
1870,261,1466.3,payment,2025-07-11 09:36:26.105497
1871,78,1465.94,withdrawal,2025-06-07 09:36:26.105509
1872,182,-406.76,withdrawal,2025-12-03 09:36:26.105522
1873,47,1181.61,payment,2025-10-20 09:36:26.105534
1874,21,800.72,withdrawal,2026-02-18 09:36:26.105546
